"","Age_DPF","model","ShapiroWilk","ResidNorm","Variance","HomogVar","DF.num","DF.denom","Tstat","P_val","SigDif","NA","About"
"1",233,"Welchs T test, equal variance","0.647821417322861; 0.240368459408897","YES",0.937632039291934,"YES","14","NA",7.78386739931188,9.40462908047249e-07,"YES",NA,"Gonad: raw, NO BFACTOR + mean data"
"2",245,"Welchs T test, equal variance","0.731906521619226; 0.421739172738458","YES",0.0588876839861837,"YES","14","NA",7.09887558189633,2.6732090655021e-06,"YES",NA,"Gonad: raw, NO BFACTOR + mean data"
"3",274,"Welchs T test, equal variance","0.278377604998829; 0.682406772927849","YES",0.879793485661478,"YES","14","NA",6.47536343660676,7.30026348345473e-06,"YES",NA,"Gonad: raw, NO BFACTOR + mean data"
"4",304,"Welchs T test, equal variance","0.655050216522292; 0.783583885999697","YES",0.299167325781792,"YES","14","NA",6.88696690208199,3.73908544839623e-06,"YES",NA,"Gonad: raw, NO BFACTOR + mean data"
"5",338,"Welchs T test, non-equal variance","0.748730026802217; 0.380426173600551","YES",0.027870454517535,"NO","7.1541685764542","NA",7.18147888768192,8.12536411616893e-05,"YES",NA,"Gonad: raw, NO BFACTOR + mean data"
"6",233,"Welchs T test, equal variance","0.830780241353199; 0.972680220725516","YES",0.19255728422993,"YES","14","NA",-9.62937083797712,0.999999925586107,"NO",NA,"Gonad: one bfactor + mean data"
"7",245,"Welchs T test, equal variance","0.52284558996474; 0.99125583518563","YES",0.886238552165408,"YES","14","NA",-15.06865017452,0.99999999976045,"NO",NA,"Gonad: one bfactor + mean data"
"8",274,"Welchs T test, equal variance","0.297476942779008; 0.988269504075468","YES",0.799481815111378,"YES","14","NA",-8.77940268419124,0.999999771687445,"NO",NA,"Gonad: one bfactor + mean data"
"9",304,"Wilcoxon rank sum exact test","0.924747969428375; 0.0364634067463065","NO",0.240551507835832,"YES","NA","NA",6,0.685714285714286,"NO",NA,"Gonad: one bfactor + mean data"
"10",338,"Welchs T test, non-equal variance","0.0831683234123892; 0.813094575025623","YES",0.000122902562333848,"NO","7.08224102469014","NA",-6.61596140816679,0.999857469731684,"NO",NA,"Gonad: one bfactor + mean data"
"11",233,"Welchs T test, equal variance","0.830780241353199; 0.972680220725516","YES",0.19255728422993,"YES","14","NA",-9.62937083797712,0.999999925586107,"NO",NA,"Gonad: two pCO2 bfactors + mean data"
"12",245,"Welchs T test, equal variance","0.52284558996474; 0.99125583518563","YES",0.886238552165408,"YES","14","NA",-15.06865017452,0.99999999976045,"NO",NA,"Gonad: two pCO2 bfactors + mean data"
"13",274,"Welchs T test, equal variance","0.297476942779008; 0.988269504075468","YES",0.799481815111378,"YES","14","NA",-8.77940268419124,0.999999771687445,"NO",NA,"Gonad: two pCO2 bfactors + mean data"
"14",304,"Wilcoxon rank sum exact test","0.924747969428375; 0.0364634067463065","NO",0.240551507835832,"YES","NA","NA",6,0.685714285714286,"NO",NA,"Gonad: two pCO2 bfactors + mean data"
"15",338,"Welchs T test, non-equal variance","0.0831683234123892; 0.813094575025623","YES",0.000122902562333848,"NO","7.08224102469014","NA",-6.61596140816679,0.999857469731684,"NO",NA,"Gonad: two pCO2 bfactors + mean data"
