Date & time of file creation	9/14/2021 11:54 AM																																													
Raw data file path	C:\Users\user\Documents\BaySacllops_F1_9.14.21\Run_3_raw.txt																																													
Data file path	C:\Users\user\Documents\BaySacllops_F1_9.14.21\Run_3.txt																																													
																																														
																																														
CALIBRATION DATA																																														
Parameter/Channel	N moving average	LO input	HI input	LO value	HI value	LO cal temp [°C]	HI cal temp [°C]																																							
Chamber 1	1	60.8800	26.8600	0.00	100.00	20.00	21.08																																							
Chamber 2	1	60.8800	27.0700	0.00	100.00	20.00	21.07																																							
Chamber 3	1	60.8800	26.7900	0.00	100.00	20.00	21.07																																							
Chamber 4	1	60.8800	26.7600	0.00	100.00	20.00	21.08																																							
Chamber 5	1	60.8800	26.6000	0.00	100.00	20.00	21.38																																							
Chamber 6	1	60.8800	26.8100	0.00	100.00	20.00	21.39																																							
Chamber 7	1	60.8800	26.6000	0.00	100.00	20.00	21.39																																							
Chamber 8	1	60.8800	26.8400	0.00	100.00	20.00	21.39																																							
																																														
																																														
Ambient temp N°1	1	0.0000	5.0000	0.00	100.00	Not used	Not used																																							
Ambient temp N°2	1	0.0000	5.0000	0.00	100.00	Not used	Not used																																							
																																														
																																														
																																														
																																														
EXPERIMENT DATA																																														
Parameter/Channel	Chamber vol [mL]	Tube vol [mL]	Wet weight [g]	Density [kg/L]	Fish length [cm]	Fish width [cm]	Fish depth [cm]	Cross section area [cm2]																																						
Chamber 1	2.1	0	100	1	10	Not used	Not used	Not used																																						
Chamber 2	2.1	0	100	1	Not used	Not used	Not used	Not used																																						
Chamber 3	2.1	0	100	1	Not used	Not used	Not used	Not used																																						
Chamber 4	2.1	0	100	1	Not used	Not used	Not used	Not used																																						
Chamber 5	2.1	0	100	1	10	Not used	Not used	Not used																																						
Chamber 6	2.1	0	100	1	Not used	Not used	Not used	Not used																																						
Chamber 7	2.1	0	100	1	Not used	Not used	Not used	Not used																																						
Chamber 8	2.1	0	100	1	Not used	Not used	Not used	Not used																																						
																																														
																																														
																																														
																																														
Date &Time [DD-MM-YYYY/HH:MM:SS]	Phase	Barometric pressure [hPa]	Salinity [‰]	CH1 O2 input [phase]	CH1 temp (°C)	CH1 O2 [%air sat.]	CH2 O2 input [phase]	CH2 temp (°C)	CH2 O2 [%air sat.]	CH3 O2 input [phase]	CH3 temp (°C)	CH3 O2 [%air sat.]	CH4 O2 input [phase]	CH4 temp (°C)	CH4 O2 [%air sat.]	CH5 O2 input [phase]	CH5 temp (°C)	CH5 O2 [%air sat.]	CH6 O2 input [phase]	CH6 temp (°C)	CH6 O2 [%air sat.]	CH7 O2 input [phase]	CH7 temp (°C)	CH7 O2 [%air sat.]	CH8 O2 input [phase]	CH8 temp (°C)	CH8 O2 [%air sat.]	CH1 Velocity input [V]	CH1 Velocity [cm/s]	CH5 Velocity input [V]	CH5 Velocity [cm/s]	AMB temp N°1 input [V]	AMB temp N°1 [°C]	AMB temp N°1 relay	AMB temp N°2 input [V]	AMB temp N°2 [°C]	AMB temp N°2 relay	AMB O2 N°1 input (V)	AMB O2 N°1 temp (°C)	AMB O2 N°1 [%air sat.]	AMB O2 N°1 relay	AMB O2 N°2 input (V)	AMB O2 N°2 temp (°C)	AMB O2 N°2 [%air sat.]	AMB O2 N°2 relay	User event
9/14/2021/11:54:09 AM	Flush	1020.0	26.5	27.0000	21.07	98.70	27.1100	21.07	99.62	26.7900	21.07	100.00	26.7300	21.07	100.30	26.5900	21.39	100.08	26.8100	21.39	100.00	26.6500	21.39	99.52	26.8300	21.39	100.10	NaN	NaN	NaN	NaN	21.0700	21.07	OFF	21.3900	21.39	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
9/14/2021/11:54:10 AM	Flush	1020.0	26.5	27.0000	21.07	98.70	27.0800	21.07	99.91	26.7900	21.07	100.00	26.7700	21.07	99.92	26.6200	21.39	99.79	26.8200	21.39	99.90	26.6500	21.39	99.52	26.8300	21.39	100.10	NaN	NaN	NaN	NaN	21.0700	21.07	OFF	21.3900	21.39	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
9/14/2021/11:54:11 AM	Flush	1020.0	26.5	26.9800	21.07	98.88	27.0800	21.07	99.91	26.8100	21.07	99.81	26.7400	21.07	100.21	26.5900	21.38	100.10	26.8200	21.38	99.92	26.6600	21.38	99.44	26.8300	21.38	100.11	NaN	NaN	NaN	NaN	21.0700	21.07	OFF	21.3800	21.38	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
9/14/2021/11:54:12 AM	Flush	1020.0	26.5	27.0100	21.07	98.60	27.0700	21.07	100.00	26.8100	21.07	99.81	26.7500	21.07	100.11	26.6300	21.38	99.71	26.8000	21.38	100.11	26.6300	21.38	99.73	26.8200	21.38	100.21	NaN	NaN	NaN	NaN	21.0700	21.07	OFF	21.3800	21.38	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
9/14/2021/11:54:13 AM	Flush	1020.0	26.5	27.0200	21.07	98.51	27.0800	21.07	99.91	26.8100	21.07	99.81	26.7600	21.07	100.02	26.6200	21.39	99.79	26.8100	21.39	100.00	26.6600	21.39	99.43	26.8200	21.39	100.19	NaN	NaN	NaN	NaN	21.0700	21.07	OFF	21.3900	21.39	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
9/14/2021/11:54:14 AM	Flush	1020.0	26.5	27.0000	21.07	98.70	27.0900	21.07	99.81	26.8100	21.07	99.81	26.7500	21.07	100.11	26.6100	21.38	99.90	26.8000	21.38	100.11	26.6600	21.38	99.44	26.8300	21.38	100.11	NaN	NaN	NaN	NaN	21.0700	21.07	OFF	21.3800	21.38	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
9/14/2021/11:54:15 AM	Flush	1020.0	26.5	27.0000	21.06	98.71	27.0800	21.06	99.92	26.8200	21.06	99.73	26.7300	21.06	100.32	26.6100	21.39	99.89	26.8100	21.39	100.00	26.6500	21.39	99.52	26.8200	21.39	100.19	NaN	NaN	NaN	NaN	21.0600	21.06	OFF	21.3900	21.39	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
9/14/2021/11:54:16 AM	Flush	1020.0	26.5	27.0200	21.06	98.53	27.1300	21.06	99.45	26.8100	21.06	99.83	26.7200	21.06	100.41	26.5800	21.39	100.18	26.8200	21.39	99.90	26.6700	21.39	99.33	26.8200	21.39	100.19	NaN	NaN	NaN	NaN	21.0600	21.06	OFF	21.3900	21.39	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
9/14/2021/11:54:17 AM	Flush	1020.0	26.5	27.0100	21.06	98.62	27.0600	21.06	100.11	26.8000	21.06	99.92	26.7400	21.06	100.22	26.6100	21.39	99.89	26.8200	21.39	99.90	26.6800	21.39	99.24	26.8400	21.39	100.00	NaN	NaN	NaN	NaN	21.0600	21.06	OFF	21.3900	21.39	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
9/14/2021/11:54:18 AM	Flush	1020.0	26.5	27.0100	21.07	98.60	27.1000	21.07	99.72	26.8200	21.07	99.71	26.7500	21.07	100.11	26.6000	21.39	99.98	26.8100	21.39	100.00	26.6500	21.39	99.52	26.8300	21.39	100.10	NaN	NaN	NaN	NaN	21.0700	21.07	OFF	21.3900	21.39	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
9/14/2021/11:54:19 AM	Flush	1020.0	26.5	27.0000	21.07	98.70	27.0700	21.07	100.00	26.8200	21.07	99.71	26.7600	21.07	100.02	26.6100	21.39	99.89	26.8100	21.39	100.00	26.6600	21.39	99.43	26.8200	21.39	100.19	NaN	NaN	NaN	NaN	21.0700	21.07	OFF	21.3900	21.39	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
9/14/2021/11:54:20 AM	Flush	1020.0	26.5	27.0100	21.07	98.60	27.0800	21.07	99.91	26.8300	21.07	99.62	26.7400	21.07	100.21	26.6000	21.39	99.98	26.8100	21.39	100.00	26.6800	21.39	99.24	26.8200	21.39	100.19	NaN	NaN	NaN	NaN	21.0700	21.07	OFF	21.3900	21.39	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
